name	cat
ndr/mehr-nachrichten-vom-18112019_nils2062-clean.txt	1
ndr/zug-faehrt-gegen-lkw_zugunfall444-clean.txt	1
ndr/streik-bei-der-lufthansa_lufthansastreik128-clean.txt	6
ndr/frau-getoetet-mann-muss-lange-ins-gefaengnis_urteil442-clean.txt	1
ndr/angriff-auf-buergermeister_nilsoersdorf100-clean.txt	1
ndr/tennisspielerin-angelique-kerber-verliert-endspiel_nilskerber106-clean.txt	6
ndr/demonstration_demonstrationleichtesprache100-clean.txt	0
ndr/mehr-nachrichten-vom-11082020_nils2348-clean.txt	4
ndr/kaputtes-gasrohr-in-hamburg_nilsgasalarm100-clean.txt	1
ndr/regierung-beschliesst-wichtige-hilfen_coronahilfen110-clean.txt	0
ndr/baltikum_baltikumleichtesprache100-clean.txt	5
ndr/politiker-henning-voscherau-ist-tot_nilshenningvoscherau100-clean.txt	0
ndr/mehr-nachrichten-vom-19102018_nils1338-clean.txt	1
ndr/mehr-nachrichten-vom-25102018_nils1346-clean.txt	1
ndr/mehr-menschen-haben-corona-virus_corona450-clean.txt	4
ndr/verbot-fuer-tagesgaeste-an-feiertagen_coronavirus2152-clean.txt	4
ndr/weltkulturerbe_weltkulturerbeleichtesprache100-clean.txt	5
ndr/strengere-corona-regeln-in-einigen-laendern_coronaregeln104-clean.txt	4
ndr/leichtesprachearchiv110_page-53-clean.txt	1
ndr/leichtesprachearchiv118_page-12-clean.txt	4
ndr/der-hsv-hat-einen-neuen-trainer_nilshsv114-clean.txt	6
ndr/mehr-nachrichten-vom-10012019_nils1452-clean.txt	1
ndr/wichtiger-politiker-besucht-daenemark_guenther450-clean.txt	0
ndr/bekannter-musiklub-macht-wieder-auf-_pudel196-clean.txt	1
ndr/thw-kiel-im-halbfinale_nilskiel102-clean.txt	6
ndr/nachrichten-in-leichter-sprache_nachrichtenleichtesprache302-clean.txt	1
ndr/vw-will-keine-menschen-entlassen_vw4980-clean.txt	0
ndr/nachrichten-in-leichter-sprache_nachrichtenleichtesprache134-clean.txt	1
ndr/schauspieler-jan-fedder-ist-tot_janfedder274-clean.txt	6
ndr/nachrichten-in-leichter-sprache_nachrichtenleichtesprache244-clean.txt	1
ndr/thw-kiel-gewinnt-dhb-pokal_thwkiel1160-clean.txt	6
ndr/hintstartseite100_ctab-7-clean.txt	2
ndr/was-ist-der-ndr_leichtesprache180-clean.txt	2
ndr/feuer-in-autowerkstatt_feuer3462-clean.txt	1
ndr/mehr-nachrichten-vom-12082019_nils1768-clean.txt	1
ndr/leichtesprachearchiv102_page-18-clean.txt	1
ndr/weihnachten_weihnachtenleichtesprache100-clean.txt	6
ndr/mehr-nachrichten-vom-24092019_nils1832-clean.txt	1
ndr/polizei-kontrolliert-autofahrer_verkehrskontrollen118-clean.txt	1
ndr/leichtesprachearchiv110_page-29-clean.txt	1
ndr/spd_spdleichtesprache100-clean.txt	0
ndr/mehr-nachrichten-vom-23112018_nils1392-clean.txt	1
ndr/atelier_atelierleichtesprache100-clean.txt	2
ndr/neuer-torwart-fuer-hsv-_hsvtorwart100-clean.txt	6
ndr/weihnachtsferien-viele-staus-_weihnachtsferien100-clean.txt	1
ndr/antibiotika_antibiotikaleichtesprache100-clean.txt	4
ndr/fachleute-entschaerfen-bombe-auf-insel_helgoland944-clean.txt	1
ndr/bahn-sperrt-zugstrecke-zwischen-hannover-und-kassel_nilsbahn100-clean.txt	1
ndr/baustelle-bei-neumuenster-bleibt-noch-lange_autobahnbaustelle120-clean.txt	1
ndr/angst-vor-corona-virus_corona244-clean.txt	4
ndr/bundesverdienstkreuz_bundesverdienstkreuzleichtesprache100-clean.txt	0
ndr/nachrichten-in-leichter-sprache_nachrichtenleichtesprache162-clean.txt	1
ndr/die-bremer-stadtmusikanten_stadtmusikantenleichtesprache100-clean.txt	7
ndr/bayern-panne-nach-corona-tests-_bayern640-clean.txt	4
ndr/regierung-hilft-vielen-firmen_coronavirus1328-clean.txt	0
ndr/nachrichten-in-leichter-sprache_nachrichtenleichtesprache212-clean.txt	1
ndr/grosse-messe-in-hamburg_windenergie510-clean.txt	0
ndr/groesstes-schiff-in-bremerhaven_gulsun100-clean.txt	5
ndr/hohes-holzhaus-in-hamburg_holzhaus106-clean.txt	1
ndr/strassenglaette_strassenglaetteleichtesprache100-clean.txt	1
ndr/trauerfeier-fuer-roger-cicero_nilscicero102-clean.txt	2
ndr/mehr-nachrichten-vom-27092018_nils1308-clean.txt	1
ndr/was-ist-leichte-sprache_leichtesprache374-clean.txt	2
ndr/neuer-buergermeister-in-hamburg_tschentscher362-clean.txt	0
ndr/grosser-polizeieinsatz-gegen-salafisten_wahrereligion100-clean.txt	1
ndr/nachrichten-in-leichter-sprache_nachrichtenleichtesprache268-clean.txt	1
ndr/20000-fahrradfahrer-in-hamburg_nilssternfahrt100-clean.txt	1
ndr/corona-faelle-bei-blohm-voss_verkaufsverbot100-clean.txt	4
ndr/1-toter-nach-schlaegerei_nilsschlaegerei100-clean.txt	1
ndr/mehr-nachrichten-vom-09032020_nils2218-clean.txt	1
ndr/taucher-finden-toten-mann_nilswarnow100-clean.txt	1
ndr/munition_munitionleichtesprache100-clean.txt	5
ndr/feuer-auf-besonderer-muellanlage-_recyclinghof168-clean.txt	1
ndr/grosses-feuer-in-niedersachsen_feuer3346-clean.txt	1
ndr/feuerwehr-nienburg-hilft-in-schweden_wasserbombe112-clean.txt	1
ndr/bibel_bibelleichtesprache100-clean.txt	6
ndr/mutige-maenner-bekommen-preis-_helden234-clean.txt	1
ndr/nachrichten-in-leichter-sprache_nachrichtenleichtesprache118-clean.txt	1
ndr/brieftraeger-wirft-briefe-weg_brieftraeger108-clean.txt	0
ndr/mehr-nachrichten-vom-04102018_nils1316-clean.txt	1
ndr/elbphilharmonie_elbphilharmonieleichtesprache100-clean.txt	5
ndr/mehr-nachrichten-vom-09052019_nils1622-clean.txt	1
ndr/missbrauch-mann-muss-ins-gefaengnis_nilsprozess104-clean.txt	1
ndr/maedchen-in-kiel-missbraucht_nilsmissbrauch100-clean.txt	1
ndr/neues-urteil-mann-muss-lebenslang-ins-gefaengnis-_urteil526-clean.txt	1
ndr/moerder-muss-sehr-lange-ins-gefaengnis_mordprozess348-clean.txt	1
ndr/-grosses-feuer-auf-werft-_werft400-clean.txt	1
ndr/grosses-fest-in-rostock_hansesail1212-clean.txt	6
ndr/spanien-urlauber-muessen-in-quarantaene-_risikogebiete102-clean.txt	4
ndr/regierung-warnt-weiter-vor-reisen-ins-ausland_coronavirus1714-clean.txt	4
ndr/polizeieinsatz-gegen-einbrecherbanden_razzia1330-clean.txt	1
ndr/hamburger-polizei-macht-uebung-fuer-treffen-_konvoi108-clean.txt	1
ndr/feuerwehrmann-rettet-2-junge-frauen_nilsunfall102-clean.txt	1
ndr/mehr-nachrichten-vom-15012019_nils1458-clean.txt	6
ndr/leichtesprachearchiv110_page-11-clean.txt	4
ndr/max-kruse-bei-werder-bremen_nilskruse102-clean.txt	6
ndr/neue-regierung-in-niedersachsen_groko234-clean.txt	0
ndr/wohngemeinschaft_wohngemeinschaftleichtesprache100-clean.txt	3
ndr/grosses-feuer-in-heide-8-verletzte_feuerheide142-clean.txt	1
ndr/nachrichten-in-leichter-sprache_nachrichtenleichtesprache206-clean.txt	1
ndr/nachrichten-in-leichter-sprache_nachrichtenleichtesprache176-clean.txt	1
ndr/leichtesprachearchiv102_page-4-clean.txt	1
ndr/investor_investorleichtesprache100-clean.txt	0
ndr/mehr-nachrichten-vom-27062019_nils1698-clean.txt	1
ndr/nachrichten-in-leichter-sprache_nachrichtenleichtesprache340-clean.txt	1
ndr/mehr-nachrichten-vom-02032020_nils2208-clean.txt	1
ndr/hilfe-fuer-menschen-ohne-wohnung-_winternotprogramm208-clean.txt	1
ndr/untersuchungshaft_uhaftleichtesprache100-clean.txt	1
ndr/mehr-nachrichten-vom-24042019_nils1602-clean.txt	1
ndr/niedersachsen-viele-tote-beim-baden_badeunfaelle128-clean.txt	1
ndr/baby-gestorben-polizei-verhaftet-mann_nilspolizei110-clean.txt	1
ndr/mord-jenisa-urteil_nilsmordjenisa102-clean.txt	1
ndr/unterschiedliche-coronaregeln-in-schulen_maskenpflicht448-clean.txt	4
ndr/brandstifter_brandstifterleichtesprache100-clean.txt	2
ndr/feuer-in-hamburg_poletto918-clean.txt	1
ndr/zugunfall-fahrer-von-lkw-schwer-verletzt_nilsunfall120-clean.txt	1
ndr/adac_adacleichtesprache102-clean.txt	1
ndr/wiesenhof-entlaesst-viele-mitarbeiter_nilswiesenhof100-clean.txt	0
ndr/neuer-bahnhof-fuer-hamburg_bahnhof914-clean.txt	1
ndr/nachrichten-in-leichter-sprache_nachrichtenleichtesprache294-clean.txt	1
ndr/polizei-erschiesst-mann_polizei4698-clean.txt	1
ndr/geiselnahme_geiselnahmeleichtesprache100-clean.txt	1
ndr/hamburg-grosse-sportveranstaltungen-fallen-aus_sportveranstaltungen102-clean.txt	6
ndr/mehr-nachrichten-vom-27112019_nils2076-clean.txt	1
ndr/mehr-nachrichten-vom-04032020_nils2212-clean.txt	1
ndr/sturm-in-norddeutschland_nilsheini100-clean.txt	3
ndr/polizeieinsaetze-in-norddeutschland-_razzien118-clean.txt	1
ndr/mehr-nachrichten-vom-10012020_nils2124-clean.txt	1
ndr/boeing_boeingleichtesprache100-clean.txt	0
ndr/mehr-nachrichten-vom-01022019_nils1486-clean.txt	1
ndr/deutschland-will-grenzen-oeffnen_coronavirus2070-clean.txt	5
ndr/polizei-holt-menschen-aus-einkaufszentrum-_nilskaufhaus100-clean.txt	1
ndr/besonderes-museum-wieder-geoeffnet_haithabu540-clean.txt	5
ndr/tommy-haas-spielt-wieder-tennis_tennis868-clean.txt	6
ndr/containerschiff-steckt-fest_nilsschiff100-clean.txt	5
ndr/500-menschen-demonstrieren-in-hamburg_nilsdemo100-clean.txt	3
ndr/unbekannte-taeter-werfen-gegenstaende-auf-4-lkw_nilspolizei114-clean.txt	1
ndr/corona-virus-jetzt-auch-in-norddeutschland_corona276-clean.txt	4
ndr/leichtesprachearchiv110_page-30-clean.txt	0
ndr/probleme-mit-alten-windkraftanlagen-_windkraftanlagen116-clean.txt	0
ndr/feiertag_feiertagleichtesprache100-clean.txt	6
ndr/luebecker-bucht_luebeckerbuchteichtesprache100-clean.txt	5
ndr/ruegen-mann-stuerzt-von-felsen_ruegen418-clean.txt	5
ndr/dna-test_dnatest114-clean.txt	4
ndr/mehr-nachrichten-vom-28032019_nils1566-clean.txt	1
ndr/mehr-nachrichten-vom-19072019_nils1736-clean.txt	1
ndr/mann-muss-lange-ins-gefaengnis_nilsprozess110-clean.txt	1
ndr/esc-4-platz-fuer-deutschland_esc3348-clean.txt	2
ndr/frau-auf-hochzeitsfeier-erschossen_nilsschuesse100-clean.txt	1
ndr/zu-viele-maeuse-in-niedersachsen_maeuse124-clean.txt	7
ndr/glatte-strassen-in-norddeutschland_nilsunfaelle100-clean.txt	1
ndr/hintstartseite100_ctab-13-clean.txt	2
ndr/regierung-hilft-eltern-und-restaurants_coronavirus2272-clean.txt	4
ndr/reparatur-von-segelschiff-dauert-lange_gorchfock1710-clean.txt	1
ndr/biogasanlage_biogasleichtesprache100-clean.txt	1
ndr/schlimmer-unfall-an-bahnuebergang_nilsunfall180-clean.txt	1
ndr/arbeitnehmer_arbeitnehmerleichtesprache100-clean.txt	0
ndr/leichtesprachearchiv110_page-83-clean.txt	1
ndr/autofahrer-muss-lange-ins-gefaengnis_prozess5686-clean.txt	1
ndr/besonderer-bus-auf-sylt_syltbus102-clean.txt	1
ndr/usa_usaleichtesprache100-clean.txt	5
ndr/mehr-nachrichten-vom-17032020_nils2232-clean.txt	1
ndr/werft-baut-besonderes-schiff_jacht258-clean.txt	0
ndr/mehr-nachrichten-vom-22082019_nils1784-clean.txt	1
ndr/feuer-zerstoert-gutshaus_nilsfeuer116-clean.txt	1
ndr/grosses-fest-in-kiel_kielerwoche3168-clean.txt	6
ndr/tunnel-auf-der-autobahn-7-eroeffnet_laermschutztunnel108-clean.txt	1
ndr/neuer-buergermeister-von-luebeck_luebeck1454-clean.txt	0
ndr/mann-muss-lange-ins-gefaengnis_prozess3786-clean.txt	1
ndr/mehr-nachrichten-vom-29042019_nils1608-clean.txt	1
ndr/leichtesprachearchiv110_page-97-clean.txt	1
ndr/die-hamburgische-buergerschaft_lswahlhh104-clean.txt	0
ndr/mehr-nachrichten-vom-03072019_nils1708-clean.txt	1
ndr/schlange-mit-2-koepfen-in-rostock_nilsschlange100-clean.txt	7
ndr/moor-brennt-seit-mehr-als-2-wochen_moorbrand450-clean.txt	1
ndr/mehr-nachrichten-vom-24042020_nils2264-clean.txt	4
ndr/mehr-nachrichten-vom-03052019_nils1614-clean.txt	1
ndr/mehr-nachrichten-vom-04102019_nils1846-clean.txt	6
ndr/mehr-nachrichten-vom-31012019_nils1484-clean.txt	1
ndr/leichtesprachearchiv110_page-24-clean.txt	1
ndr/leichtesprachearchiv102_page-15-clean.txt	1
ndr/mehr-nachrichten-vom-29082019_nils1794-clean.txt	1
ndr/strassenbahn-verletzt-maedchen_strassenbahn362-clean.txt	1
ndr/versteigerung_versteigerungleichtesprache100-clean.txt	0
ndr/mario-gomez-spielt-fuer-vfl-wolfsburg_nilsgomez100-clean.txt	6
ndr/mallorca_mallorcaleichtesprache100-clean.txt	4
ndr/viele-polizisten-bei-uebung-in-hamburg_polizeiuebung208-clean.txt	1
ndr/forscher-sammeln-muell-am-strand_plastikmuell304-clean.txt	7
ndr/mehr-nachrichten-vom-21022020_nils2192-clean.txt	1
ndr/vfl-wolfsburg-gewinnt-32_nilswolfsburg118-clean.txt	6
ndr/stefan-schostok-will-nicht-mehr-oberbuergermeister-sein_schostok350-clean.txt	0
ndr/brandanschlag_brandanschlagleichtesprache100-clean.txt	2
ndr/staatsakt_staatsaktleichtesprache100-clean.txt	0
ndr/mehr-nachrichten-vom-21122018_nils1438-clean.txt	1
ndr/a7-bis-dienstag-gesperrt_autobahn2844-clean.txt	1
ndr/nachrichten-in-leichter-sprache_nachrichtenleichtesprache280-clean.txt	1
ndr/derby_derbyleichtesprache100-clean.txt	6
ndr/corona-krise-vielen-firmen-geht-es-schlecht_wirtschaft352-clean.txt	4
ndr/frau-aus-terrorgruppe-muss-lebenslang-ins-gefaengnis_urteilnsu102-clean.txt	1
ndr/unwetter-in-schleswig-holstein_unwetter3316-clean.txt	1
LV VHS Bayern/Was ist eine Suchmaschine.txt	2
LV VHS Bayern/Frau Hofer arbeitet als Elektrikerin.txt	0
LV VHS Bayern/Offizieller Brief.txt	2
LV VHS Bayern/Marie muss neu rechnen.txt	3
LV VHS Bayern/Das Recht am eigenen Bild.txt	2
LV VHS Bayern/Beim Arzt.txt	4
LV VHS Bayern/Babysitten.txt	2
LV VHS Bayern/Klassische Teilzeit.txt	0
LV VHS Bayern/Ticket ist nicht mehr gültig.txt	0
LV VHS Bayern/Organisation Haushalt.txt	3
LV VHS Bayern/Wie wäscht man sich richtig die Hände.txt	2
LV VHS Bayern/Max möchte eine Ausbildung machen.txt	3
LV VHS Bayern/Monatsticket vergessen.txt	6
LV VHS Bayern/Auf dem Ticket verschrieben.txt	0
LV VHS Bayern/Nachlösen in der Bahn.txt	1
LV VHS Bayern/Wie viel Fett pro Tag ist gesund.txt	7
LV VHS Bayern/Zeit für Ausbildung und zwei Kinder.txt	3
LV VHS Bayern/Wer unterschreibt die Einwilligung zur Veröffentlichung der Fotos.txt	3
LV VHS Bayern/Was ist eine Portion.txt	7
LV VHS Bayern/Variable Teilzeit.txt	0
LV VHS Bayern/Weitere Unterstützung.txt	3
LV VHS Bayern/Fahrkarten-Entwerter defekt.txt	0
LV VHS Bayern/Funktion der Kohlenhydrate.txt	7
LV VHS Bayern/Abhängigkeit_Sucht.txt	4
LV VHS Bayern/Das Urheberrecht beachten.txt	2
LV VHS Bayern/Fahrradmodelle.txt	2
LV VHS Bayern/AGB – die Allgemeinen Geschäftsbedingungen.txt	0
LV VHS Bayern/Dateigröße.txt	2
LV VHS Bayern/Haushaltsbuch.txt	0
LV VHS Bayern/Mobil mit der Monatskarte.txt	2
LV VHS Bayern/Voraussetzungen für die Mitversicherung von Kindern.txt	3
LV VHS Bayern/Gibt es versteckte Kosten.txt	2
LV VHS Bayern/Wer gilt als „Kind“ im Sinne der Familienversicherung.txt	3
LV VHS Bayern/Medikamente.txt	4
LV VHS Bayern/Marek kauft neue Schuhe.txt	2
LV VHS Bayern/Wie kann Max sparen.txt	0
LV VHS Bayern/Am Geldautomaten.txt	0
LV VHS Bayern/Frühbetreuung vor der Schule.txt	3
LV VHS Bayern/Wann fährt der nächste Bus.txt	1
LV VHS Bayern/Falsche oder unverständliche Auskünfte über die Tarife.txt	0
LV VHS Bayern/Elke Reger geht halbtags arbeiten.txt	3
LV VHS Bayern/Eine ältere Dame geht zur Bank.txt	6
LV VHS Bayern/Online-Mediathek.txt	2
LV VHS Bayern/Mustafa kündigt seinen Handyvertrag.txt	0
LV VHS Bayern/Kirschkuchen.txt	7
LV VHS Bayern/Nach Hamburg!.txt	1
LV VHS Bayern/Soziale Netzwerke.txt	2
LV VHS Bayern/Eiweiße.txt	7
LV VHS Bayern/Ihr kostenloses Konto bei der Bank.txt	0
LV VHS Bayern/Nachrichten.txt	2
LV VHS Bayern/Wohnung für Azubis.txt	3
LV VHS Bayern/Thomas Schultze wird arbeitslos.txt	3
LV VHS Bayern/Aufbewahrungsfristen.txt	0
LV VHS Bayern/Suchmaschinen sind kostenlos.txt	2
LV VHS Bayern/Einspruch.txt	0
LV VHS Bayern/Fahrkarte verloren.txt	0
LV VHS Bayern/Gemeinfreie Bilder.txt	2
LV VHS Bayern/Krankenversicherungspflicht.txt	3
LV VHS Bayern/Macht Arbeit glücklich.txt	0
LV VHS Bayern/Festhalten bei fehlendem Ticket.txt	2
LV VHS Bayern/Die Krankenversicherung.txt	4
LV VHS Bayern/Max möchte sparen.txt	3
LV VHS Bayern/Warum ein Bankkonto.txt	0
LV VHS Bayern/Tipps für effektives Ordnen.txt	2
LV VHS Bayern/Neue Nachbarn.txt	3
LV VHS Bayern/Einkaufen.txt	6
LV VHS Bayern/Brief vom Kindergarten.txt	1
LV VHS Bayern/Sozialleistungen.txt	3
LV VHS Bayern/Bestellen im Internet.txt	2
LV VHS Bayern/Was tun, wenn das Recht am eigenen Bild verletzt wird.txt	2
LV VHS Bayern/Bakterien, Viren und andere Krankheitsauslöser.txt	4
LV VHS Bayern/Ein sicheres Passwort.txt	2
LV VHS Bayern/WhatsApp.txt	2
LV VHS Bayern/Wocheneinkauf.txt	3
LV VHS Bayern/Videoportale.txt	2
LV VHS Bayern/Wie kaufe ich gut  und günstig ein.txt	0
LV VHS Bayern/Bezahlen im Internet.txt	0
LV VHS Bayern/Rauswurf bei fehlendem Ticket.txt	0
LV VHS Bayern/Heil- und Hilfsmittel.txt	4
LV VHS Bayern/Annas Weg zur Arbeit.txt	1
LV VHS Bayern/Besuch bei Tante Inge.txt	1
LV VHS Bayern/Ich mache oft Fotos.txt	2
LV VHS Bayern/Was ist ein Ratenkredit.txt	0
LV VHS Bayern/Eine Zugverbindung suchen.txt	2
LV VHS Bayern/Ein sicheres Passwort erstellen.txt	2
LV VHS Bayern/Warum ist Händewaschen wichtig.txt	4
LV VHS Bayern/Online-Streaming Dienste.txt	2
LV VHS Bayern/Bilder unter CC-Lizenz.txt	2
LV VHS Bayern/In der Praxis.txt	4
LV VHS Bayern/Einkaufszentrum oder Wochenmarkt.txt	1
LV VHS Bayern/Sind der Anbieter und seine Internetseite seriös.txt	2
LV VHS Bayern/Mit dem Rad überallhin.txt	2
LV VHS Bayern/Tarifverhandlungen.txt	0
LV VHS Bayern/Oma Matilde und die Rente.txt	3
LV VHS Bayern/Deine Rechte mit Bus und Bahn.txt	1
LV VHS Bayern/Wegbeschreibung.txt	1
LV VHS Bayern/Die gesetzliche Krankenversicherung.txt	0
LV VHS Bayern/Was sind Vitamine.txt	7
LV VHS Bayern/Lizenzfreie Bilder.txt	2
LV VHS Bayern/6 Esslöffel Fett.txt	7
LV VHS Bayern/Verspätung.txt	1
LV VHS Bayern/Opa Manfred ordnet sein Chaos.txt	2
LV VHS Bayern/Die Vorteile von Car-Sharing.txt	2
LV VHS Bayern/Wenn ich ins Internet will.txt	2
LV VHS Bayern/Marie möchte Erzieherin sein.txt	3
LV VHS Bayern/Wann ist Händewaschen wichtig.txt	4
LV VHS Bayern/Mahmoud weiß nicht weiter.txt	3
LV VHS Bayern/Allgemeine Voraussetzungen für die Mitversicherung der Familienangehörigen.txt	3
LV VHS Bayern/Fahrkartenautomat defekt.txt	0
LV VHS Bayern/Digitales Arbeiten.txt	2
LV VHS Bayern/Vorkommen der Kohlenhydrate.txt	7
LV VHS Bayern/Max nutzt sein Konto.txt	0
LV VHS Bayern/Beim Einkaufen.txt	1
LV VHS Bayern/Tee mit Frau Ahmadzai.txt	7
LV VHS Bayern/Bild verschicken.txt	2
LV VHS Bayern/Allgemeine Angaben zu Familienangehörigkeit.txt	3
LV VHS Bayern/Die Gebühren von Krediten.txt	0
LV VHS Bayern/Es gibt Lebensmittel mit viel Eiweiß.txt	7
LV VHS Bayern/Vollzeitnahe Teilzeit.txt	3
LV VHS Bayern/Fette sind wichtig.txt	7
LV VHS Bayern/Was ist ein Passwort.txt	2
LV VHS Bayern/Was sind Kohlenhydrate.txt	7
mdr/nachrichten-leicht/prepper-ermittlungen-sa-100-clean.txt	3
mdr/nachrichten-leicht/corona-soforthilfe-betrug-mitteldeutschland-ls-100-clean.txt	0
mdr/nachrichten-leicht/schutzmasken-herstellung-sachsen-phb-thueringen-breckle-ls-100-clean.txt	4
mdr/nachrichten-leicht/filmnaechte-chemnitz-aktionstag-ls-100-clean.txt	6
mdr/nachrichten-leicht/erhalt-faehre-ferchland-grieben-100-clean.txt	0
mdr/nachrichten-leicht/videotelefonieingefaengnissen-100-clean.txt	1
mdr/nachrichten-leicht/corona-sachse-kita-rueckkehr-regelbetrieb-ls-100-clean.txt	3
mdr/nachrichten-leicht/prozess-halle-attentaeter-tag-eins-ls-100-clean.txt	1
mdr/nachrichten-leicht/magdeburg-city-tunnel-ls-100-clean.txt	1
mdr/nachrichten-leicht/k-ls-glaeserne-manufaktur-zeigt-besuchern-vw-produktion100-clean.txt	6
mdr/nachrichten-leicht/nutzungsanleitung-leichte-sprache-100-clean.txt	2
mdr/nachrichten-leicht/schlaegerei-hirschgarten-erfurt-staatsschutz-ls-100-clean.txt	3
mdr/nachrichten-leicht/kitas-in-sachsen-im-regelbetrieb-ls-100-clean.txt	3
mdr/nachrichten-leicht/thueringen-abstandsregeln-aufheben-ls-100-clean.txt	3
mdr/nachrichten-leicht/sachsen-corona-flughafen-100-clean.txt	4
mdr/nachrichten-leicht/leere-stuehle-100-clean.txt	0
mdr/nachrichten-leicht/gewalt-aufruf-lvb-100-clean.txt	0
mdr/nachrichten-leicht/justizministerin-keding-sachsen-anhalt-rechtsausschuss-ls-100-clean.txt	0
mdr/nachrichten-leicht/erfurt-erneuerung-strassenbahn-gleise-ls-100-clean.txt	1
mdr/nachrichten-leicht/ls-auch-bautzner-benennt-zigeunersauce-um100-clean.txt	7
mdr/nachrichten-leicht/prozess-halle-attentaeter-tag-zwei-ls-100-clean.txt	1
mdr/nachrichten-leicht/rettung-rot-weiss-erfurt-unklar-ls-100-clean.txt	6
mdr/nachrichten-leicht/leitsystem-100-clean.txt	5
mdr/nachrichten-leicht/quarantaene-ende-magdeburg-100-clean.txt	4
mdr/nachrichten-leicht/verkehrsbetriebe-leipzig-kuendigung-kontrolleure-attacke-ls-100-clean.txt	1
mdr/nachrichten-leicht/stadt-leipzig-kurierfahrten-lastenfahrraeder-ls-100-clean.txt	0
mdr/nachrichten-leicht/mittel-deutschlandwaerme-100-clean.txt	5
mdr/nachrichten-leicht/thueringen-menschen-sollen-baeumen-wasser-geben-ls-100-clean.txt	7
mdr/nachrichten-leicht/ls-freistaat-thueringen-erbt-immer-haeufiger-immobilien-und-geld100-clean.txt	0
mdr/nachrichten-leicht/corona-studenten-protest-finanzierung-dresden-ls-100-clean.txt	3
mdr/nachrichten-leicht/zoll-ueberprueft-erntehelfer-in-thueringen-ls-100-clean.txt	0
mdr/nachrichten-leicht/wasserrohrbruch-zugstrecke-bei-leuna-ls-100-clean.txt	1
mdr/nachrichten-leicht/streik-bei-getraenkehersteller-ls-100-clean.txt	0
mdr/nachrichten-leicht/ls-an-der-talsperre-kriebstein-startet-der-hafenumbau100-clean.txt	5
mdr/nachrichten-leicht/anschlag-halle-untersuchungsausschuss-ls-100-clean.txt	1
mdr/nachrichten-leicht/gewaltgegenpolizeiconnewitz-100-clean.txt	1
mdr/nachrichten-leicht/bildungsticket-schueler-sachsen-probleme-ls-100-clean.txt	0
mdr/nachrichten-leicht/neonazi-verein-immobilie-erfurt-herrenberg-ls-100-clean.txt	6
mdr/nachrichten-leicht/zahn-aerzte-wollen-mehr-unterstuetzung-100-clean.txt	4
mdr/nachrichten-leicht/sachsen-bastei-aussicht-kann-gebaut-werden-ls-100-clean.txt	5
mdr/nachrichten-leicht/autobahn-bei-magdeburg-bau-stellen-100-clean.txt	1
mdr/nachrichten-leicht/k-ls-mittelalter-trifft-moderne-motto-fuer-sachsen-anhalt-tag-steht100-clean.txt	5
mdr/nachrichten-leicht/jena-studie-wirkung-schutzmasken-ls-100-clean.txt	4
mdr/nachrichten-leicht/ls-alter-holzschuh-entdeckt100-clean.txt	6
mdr/nachrichten-leicht/sachsen-corona-hilfen-kultur-ls-100-clean.txt	6
mdr/nachrichten-leicht/praemie-klinikum-chemnitz-100-clean.txt	0
mdr/nachrichten-leicht/sachsen-anhalt-neustart-solar-valley-ls-100-clean.txt	0
mdr/nachrichten-leicht/ls-sachsen-anhalt-will-lehrer-auch-im-ausland-anwerben100-clean.txt	3
mdr/nachrichten-leicht/thueringen-bahnhoefe-nicht-barriere-frei-100-clean.txt	1
mdr/nachrichten-leicht/radschnellweg-fuerhalle-leipzig-pendler-kommt100-clean.txt	2
mdr/nachrichten-leicht/keine-maskenpflicht-fuer-schueler-in-sachsen-ls-100-clean.txt	3
mdr/nachrichten-leicht/thueringen-gedenkveranstaltung-100-clean.txt	0
mdr/nachrichten-leicht/lok-leipzig-nicht-in-dritter-liga-ls-100-clean.txt	6
mdr/nachrichten-leicht/streik-ernaehrung-sachsen-100-clean.txt	0
mdr/nachrichten-leicht/corona-teststationen-an-sachsens-grenzen-ls-100-clean.txt	4
mdr/nachrichten-leicht/testzentrum-100-clean.txt	1
mdr/nachrichten-leicht/schulmaske-100-clean.txt	4
mdr/nachrichten-leicht/thueringen-mietausfaelle-corona-ls-100-clean.txt	0
mdr/nachrichten-leicht/ls-hoechststand-bei-verdachtsfaellen-von-kindeswohlgefaehrdung100-clean.txt	3
mdr/nachrichten-leicht/bombe-in-nordhausen-entschaerft100-clean.txt	1
mdr/nachrichten-leicht/leitstelle-intelligente-autobahn-in-dresden-ls-100-clean.txt	0
mdr/nachrichten-leicht/corona-falscher-attest-maskenpflicht-zella-mehlis-ls-100-clean.txt	4
mdr/nachrichten-leicht/brand-schweinemast-anlage-teutschenthal-ls-100-clean.txt	1
mdr/nachrichten-leicht/erfurt-rechtsradikale-100-clean.txt	3
mdr/nachrichten-leicht/lehrerstellen-thueringen-100-clean.txt	3
mdr/nachrichten-leicht/ls-dresden-illegale-datensammlung-von-corona-betroffenen100-clean.txt	4
mdr/nachrichten-leicht/unternehmer-entschaedigung-corona-massnahmen-ls-100-clean.txt	0
mdr/nachrichten-leicht/protest-gegen-pegida-dresden-ls-100-clean.txt	3
mdr/nachrichten-leicht/ls-thueringer-lka-sprengt-drogenring-in-weimar-und-berlin100-clean.txt	1
